text,label
"Subject: Invoice Attached
From: alerts@fake-bank.example
To: user6000@example.com

Hello Alex,
Please review the attached invoice and pay immediately: http://malicious-link.example/verify?id=18619

Finance Dept",1
"Subject: Urgent - Verify your account
From: no-reply@payment-alerts.example
To: user4717@example.com

Dear Pat,
We detected suspicious activity on your account. Please verify immediately: http://malicious-link.example/verify?id=11599

Regards,
Security Team",1
"Subject: Action Required: Password Reset
From: alerts@update-payments.example
To: user50@example.com

Hi Casey,
Your account will be locked unless you reset your password here: http://update-payments.example/verify?id=38116

Support",1
"Subject: Update Payment Method
From: no-reply@confirm-id.example
To: user4657@example.com

Dear Jordan,
We couldn't process your last payment. Update your billing details now: http://verify-account.example/verify?id=92163

Billing Team",1
"Subject: Confirm your identity
From: no-reply@secure-login.example
To: user5519@example.com

Hello Pat,
Click the link to confirm your identity: http://confirm-id.example/verify?id=57077

Thank you",1
"Subject: Invoice Attached
From: support@verify-account.example
To: user9292@example.com

Hello Riley,
Please review the attached invoice and pay immediately: http://verify-account.example/verify?id=60845

Finance Dept",1
"Subject: Urgent - Verify your account
From: no-reply@update-payments.example
To: user6678@example.com

Dear Jamie,
We detected suspicious activity on your account. Please verify immediately: http://update-payments.example/verify?id=94426

Regards,
Security Team",1
"Subject: Urgent - Verify your account
From: security@confirm-id.example
To: user7021@example.com

Dear Chris,
We detected suspicious activity on your account. Please verify immediately: http://confirm-id.example/verify?id=60706

Regards,
Security Team",1
"Subject: Important - Tax Document
From: security@payment-alerts.example
To: user4306@example.com

Dear Alex,
Your tax document is ready at http://payment-alerts.example/verify?id=75661. Please download and review.

Tax Office",1
"Subject: Invoice Attached
From: support@fake-bank.example
To: user3569@example.com

Hello Sam,
Please review the attached invoice and pay immediately: http://verify-account.example/verify?id=86159

Finance Dept",1
"Subject: Important - Tax Document
From: billing@malicious-link.example
To: user3687@example.com

Dear Alex,
Your tax document is ready at http://payment-alerts.example/verify?id=70093. Please download and review.

Tax Office",1
"Subject: Update Payment Method
From: support@verify-account.example
To: user5376@example.com

Dear Alex,
We couldn't process your last payment. Update your billing details now: http://fake-bank.example/verify?id=55605

Billing Team",1
"Subject: You've received a secure message
From: no-reply@update-payments.example
To: user8082@example.com

Hi Sam,
You have a secure message waiting. View now: http://verify-account.example/verify?id=27040

Secure Mail",1
"Subject: Update Payment Method
From: support@verify-account.example
To: user1733@example.com

Dear Jamie,
We couldn't process your last payment. Update your billing details now: http://secure-login.example/verify?id=86298

Billing Team",1
"Subject: Urgent - Verify your account
From: support@fake-bank.example
To: user9383@example.com

Dear Taylor,
We detected suspicious activity on your account. Please verify immediately: http://verify-account.example/verify?id=53388

Regards,
Security Team",1
"Subject: You've received a secure message
From: no-reply@update-payments.example
To: user250@example.com

Hello Alex,
You have a secure message waiting. View now: http://fake-bank.example/verify?id=65280

Secure Mail",1
"Subject: You've received a secure message
From: no-reply@verify-account.example
To: user4003@example.com

Dear Alex,
You have a secure message waiting. View now: http://confirm-id.example/verify?id=64264

Secure Mail",1
"Subject: Confirm your identity
From: billing@secure-login.example
To: user229@example.com

Hello Taylor,
Click the link to confirm your identity: http://payment-alerts.example/verify?id=61456

Thank you",1
"Subject: Update Payment Method
From: support@malicious-link.example
To: user2230@example.com

Dear Pat,
We couldn't process your last payment. Update your billing details now: http://fake-bank.example/verify?id=53845

Billing Team",1
"Subject: Update Payment Method
From: billing@malicious-link.example
To: user9218@example.com

Dear Chris,
We couldn't process your last payment. Update your billing details now: http://verify-account.example/verify?id=84133

Billing Team",1
"Subject: You've received a secure message
From: support@update-payments.example
To: user2802@example.com

Dear Pat,
You have a secure message waiting. View now: http://malicious-link.example/verify?id=65508

Secure Mail",1
"Subject: Invoice Attached
From: support@payment-alerts.example
To: user761@example.com

Hello Sam,
Please review the attached invoice and pay immediately: http://fake-bank.example/verify?id=33485

Finance Dept",1
"Subject: You've received a secure message
From: no-reply@fake-bank.example
To: user2318@example.com

Hi Jamie,
You have a secure message waiting. View now: http://confirm-id.example/verify?id=34449

Secure Mail",1
"Subject: Urgent - Verify your account
From: billing@payment-alerts.example
To: user7592@example.com

Dear Alex,
We detected suspicious activity on your account. Please verify immediately: http://secure-login.example/verify?id=10143

Regards,
Security Team",1
"Subject: Update Payment Method
From: no-reply@update-payments.example
To: user5641@example.com

Dear Taylor,
We couldn't process your last payment. Update your billing details now: http://malicious-link.example/verify?id=82185

Billing Team",1
"Subject: Urgent - Verify your account
From: support@secure-login.example
To: user7069@example.com

Dear Taylor,
We detected suspicious activity on your account. Please verify immediately: http://malicious-link.example/verify?id=89691

Regards,
Security Team",1
"Subject: Important - Tax Document
From: support@update-payments.example
To: user5777@example.com

Dear Chris,
Your tax document is ready at http://confirm-id.example/verify?id=74072. Please download and review.

Tax Office",1
"Subject: Important - Tax Document
From: no-reply@fake-bank.example
To: user5998@example.com

Dear Pat,
Your tax document is ready at http://update-payments.example/verify?id=24688. Please download and review.

Tax Office",1
"Subject: Confirm your identity
From: security@secure-login.example
To: user8775@example.com

Dear Riley,
Click the link to confirm your identity: http://confirm-id.example/verify?id=20689

Thank you",1
"Subject: Important - Tax Document
From: alerts@verify-account.example
To: user9323@example.com

Dear Jamie,
Your tax document is ready at http://secure-login.example/verify?id=22346. Please download and review.

Tax Office",1
"Subject: Update Payment Method
From: alerts@confirm-id.example
To: user729@example.com

Dear Alex,
We couldn't process your last payment. Update your billing details now: http://payment-alerts.example/verify?id=80120

Billing Team",1
"Subject: You've received a secure message
From: alerts@malicious-link.example
To: user3539@example.com

Hi Jordan,
You have a secure message waiting. View now: http://confirm-id.example/verify?id=30260

Secure Mail",1
"Subject: Confirm your identity
From: alerts@payment-alerts.example
To: user2825@example.com

Hi Chris,
Click the link to confirm your identity: http://verify-account.example/verify?id=17001

Thank you",1
"Subject: Important - Tax Document
From: no-reply@confirm-id.example
To: user2263@example.com

Dear Taylor,
Your tax document is ready at http://secure-login.example/verify?id=10159. Please download and review.

Tax Office",1
"Subject: Urgent - Verify your account
From: support@confirm-id.example
To: user3503@example.com

Dear Pat,
We detected suspicious activity on your account. Please verify immediately: http://secure-login.example/verify?id=91955

Regards,
Security Team",1
"Subject: You've received a secure message
From: support@secure-login.example
To: user2548@example.com

Hello Alex,
You have a secure message waiting. View now: http://verify-account.example/verify?id=46535

Secure Mail",1
"Subject: Update Payment Method
From: billing@fake-bank.example
To: user3464@example.com

Dear Taylor,
We couldn't process your last payment. Update your billing details now: http://fake-bank.example/verify?id=24379

Billing Team",1
